ForecastId,ConfirmedCases,Fatalities
6592,743.0,1.0
6593,743.0,1.0
6594,743.0,1.0
6595,743.0,1.0
6596,743.0,1.0
6597,743.0,1.0
6598,743.0,1.0
6599,743.0,1.0
6600,743.0,1.0
6601,743.0,1.0
6602,743.0,1.0
6603,743.0,1.0
6604,743.0,1.0
6605,743.0,1.0
6606,743.0,1.0
6607,743.0,1.0
6608,743.0,1.0
6609,743.0,1.0
6610,743.0,1.0
6611,743.0,1.0
6612,743.0,1.0
6613,743.0,1.0
6614,743.0,1.0
6615,743.0,1.0
6616,743.0,1.0
6617,743.0,1.0
6618,743.0,1.0
6619,743.0,1.0
6620,743.0,1.0
6621,743.0,1.0
6622,743.0,1.0
6623,44.0,0.0
6624,58.0,0.0
6625,58.0,0.0
6626,84.0,0.0
6627,94.0,0.0
6628,107.0,0.0
6629,111.0,0.0
6630,116.0,0.0
6631,130.0,1.0
6632,144.0,1.0
6633,147.0,1.0
6634,216.0,4.0
6635,228.0,4.0
6636,228.0,4.0
6637,228.0,4.0
6638,228.0,4.0
6639,228.0,4.0
6640,228.0,4.0
6641,228.0,4.0
6642,228.0,4.0
6643,228.0,4.0
6644,228.0,4.0
6645,228.0,4.0
6646,228.0,4.0
6647,228.0,4.0
6648,228.0,4.0
6649,228.0,4.0
6650,228.0,4.0
6651,228.0,4.0
6652,228.0,4.0
6653,228.0,4.0
6654,228.0,4.0
6655,228.0,4.0
6656,228.0,4.0
6657,228.0,4.0
6658,228.0,4.0
6659,228.0,4.0
6660,228.0,4.0
6661,228.0,4.0
6662,228.0,4.0
6663,228.0,4.0
6664,228.0,4.0
6665,228.0,4.0
6666,6.0,0.0
6667,6.0,0.0
6668,8.0,0.0
6669,8.0,0.0
6670,8.0,0.0
6671,9.0,0.0
6672,10.0,0.0
6673,10.0,0.0
6674,10.0,0.0
6675,10.0,0.0
6676,11.0,0.0
6677,12.0,0.0
6678,14.0,0.0
6679,14.0,0.0
6680,14.0,0.0
6681,14.0,0.0
6682,14.0,0.0
6683,14.0,0.0
6684,14.0,0.0
6685,14.0,0.0
6686,14.0,0.0
6687,14.0,0.0
6688,14.0,0.0
6689,14.0,0.0
6690,14.0,0.0
6691,14.0,0.0
6692,14.0,0.0
6693,14.0,0.0
6694,14.0,0.0
6695,14.0,0.0
6696,14.0,0.0
6697,14.0,0.0
6698,14.0,0.0
6699,14.0,0.0
6700,14.0,0.0
6701,14.0,0.0
6702,14.0,0.0
6703,14.0,0.0
6704,14.0,0.0
6705,14.0,0.0
6706,14.0,0.0
6707,14.0,0.0
6708,14.0,0.0
6709,244.0,0.0
6710,280.0,0.0
6711,305.0,0.0
6712,347.0,0.0
6713,376.0,0.0
6714,398.0,0.0
6715,446.0,0.0
6716,458.0,0.0
6717,493.0,1.0
6718,509.0,1.0
6719,533.0,1.0
6720,542.0,1.0
6721,548.0,2.0
6722,548.0,2.0
6723,548.0,2.0
6724,548.0,2.0
6725,548.0,2.0
6726,548.0,2.0
6727,548.0,2.0
6728,548.0,2.0
6729,548.0,2.0
6730,548.0,2.0
6731,548.0,2.0
6732,548.0,2.0
6733,548.0,2.0
6734,548.0,2.0
6735,548.0,2.0
6736,548.0,2.0
6737,548.0,2.0
6738,548.0,2.0
6739,548.0,2.0
6740,548.0,2.0
6741,548.0,2.0
6742,548.0,2.0
6743,548.0,2.0
6744,548.0,2.0
6745,548.0,2.0
6746,548.0,2.0
6747,548.0,2.0
6748,548.0,2.0
6749,548.0,2.0
6750,548.0,2.0
6751,548.0,2.0
6752,368.0,0.0
6753,391.0,8.0
6754,412.0,8.0
6755,438.0,10.0
6756,446.0,11.0
6757,470.0,12.0
6758,479.0,14.0
6759,494.0,16.0
6760,508.0,17.0
6761,520.0,17.0
6762,527.0,18.0
6763,541.0,19.0
6764,548.0,19.0
6765,548.0,19.0
6766,548.0,19.0
6767,548.0,19.0
6768,548.0,19.0
6769,548.0,19.0
6770,548.0,19.0
6771,548.0,19.0
6772,548.0,19.0
6773,548.0,19.0
6774,548.0,19.0
6775,548.0,19.0
6776,548.0,19.0
6777,548.0,19.0
6778,548.0,19.0
6779,548.0,19.0
6780,548.0,19.0
6781,548.0,19.0
6782,548.0,19.0
6783,548.0,19.0
6784,548.0,19.0
6785,548.0,19.0
6786,548.0,19.0
6787,548.0,19.0
6788,548.0,19.0
6789,548.0,19.0
6790,548.0,19.0
6791,548.0,19.0
6792,548.0,19.0
6793,548.0,19.0
6794,548.0,19.0
6795,3.0,0.0
6796,3.0,0.0
6797,3.0,0.0
6798,3.0,0.0
6799,3.0,0.0
6800,3.0,0.0
6801,6.0,0.0
6802,6.0,0.0
6803,7.0,0.0
6804,10.0,1.0
6805,13.0,3.0
6806,14.0,3.0
6807,14.0,3.0
6808,14.0,3.0
6809,14.0,3.0
6810,14.0,3.0
6811,14.0,3.0
6812,14.0,3.0
6813,14.0,3.0
6814,14.0,3.0
6815,14.0,3.0
6816,14.0,3.0
6817,14.0,3.0
6818,14.0,3.0
6819,14.0,3.0
6820,14.0,3.0
6821,14.0,3.0
6822,14.0,3.0
6823,14.0,3.0
6824,14.0,3.0
6825,14.0,3.0
6826,14.0,3.0
6827,14.0,3.0
6828,14.0,3.0
6829,14.0,3.0
6830,14.0,3.0
6831,14.0,3.0
6832,14.0,3.0
6833,14.0,3.0
6834,14.0,3.0
6835,14.0,3.0
6836,14.0,3.0
6837,14.0,3.0
6838,1.0,0.0
6839,1.0,0.0
6840,3.0,0.0
6841,8.0,0.0
6842,8.0,0.0
6843,10.0,0.0
6844,10.0,0.0
6845,11.0,1.0
6846,11.0,1.0
6847,18.0,1.0
6848,18.0,1.0
6849,19.0,1.0
6850,20.0,1.0
6851,20.0,1.0
6852,20.0,1.0
6853,20.0,1.0
6854,20.0,1.0
6855,20.0,1.0
6856,20.0,1.0
6857,20.0,1.0
6858,20.0,1.0
6859,20.0,1.0
6860,20.0,1.0
6861,20.0,1.0
6862,20.0,1.0
6863,20.0,1.0
6864,20.0,1.0
6865,20.0,1.0
6866,20.0,1.0
6867,20.0,1.0
6868,20.0,1.0
6869,20.0,1.0
6870,20.0,1.0
6871,20.0,1.0
6872,20.0,1.0
6873,20.0,1.0
6874,20.0,1.0
6875,20.0,1.0
6876,20.0,1.0
6877,20.0,1.0
6878,20.0,1.0
6879,20.0,1.0
6880,20.0,1.0
6881,56.0,0.0
6882,56.0,0.0
6883,56.0,0.0
6884,56.0,0.0
6885,62.0,0.0
6886,68.0,0.0
6887,68.0,0.0
6888,75.0,0.0
6889,75.0,0.0
6890,77.0,1.0
6891,77.0,1.0
6892,77.0,1.0
6893,78.0,1.0
6894,78.0,1.0
6895,78.0,1.0
6896,78.0,1.0
6897,78.0,1.0
6898,78.0,1.0
6899,78.0,1.0
6900,78.0,1.0
6901,78.0,1.0
6902,78.0,1.0
6903,78.0,1.0
6904,78.0,1.0
6905,78.0,1.0
6906,78.0,1.0
6907,78.0,1.0
6908,78.0,1.0
6909,78.0,1.0
6910,78.0,1.0
6911,78.0,1.0
6912,78.0,1.0
6913,78.0,1.0
6914,78.0,1.0
6915,78.0,1.0
6916,78.0,1.0
6917,78.0,1.0
6918,78.0,1.0
6919,78.0,1.0
6920,78.0,1.0
6921,78.0,1.0
6922,78.0,1.0
6923,78.0,1.0
6924,299.0,4.0
6925,358.0,5.0
6926,394.0,7.0
6927,460.0,7.0
6928,491.0,7.0
6929,537.0,8.0
6930,581.0,8.0
6931,649.0,9.0
6932,696.0,9.0
6933,771.0,11.0
6934,811.0,13.0
6935,843.0,15.0
6936,880.0,15.0
6937,880.0,15.0
6938,880.0,15.0
6939,880.0,15.0
6940,880.0,15.0
6941,880.0,15.0
6942,880.0,15.0
6943,880.0,15.0
6944,880.0,15.0
6945,880.0,15.0
6946,880.0,15.0
6947,880.0,15.0
6948,880.0,15.0
6949,880.0,15.0
6950,880.0,15.0
6951,880.0,15.0
6952,880.0,15.0
6953,880.0,15.0
6954,880.0,15.0
6955,880.0,15.0
6956,880.0,15.0
6957,880.0,15.0
6958,880.0,15.0
6959,880.0,15.0
6960,880.0,15.0
6961,880.0,15.0
6962,880.0,15.0
6963,880.0,15.0
6964,880.0,15.0
6965,880.0,15.0
6966,880.0,15.0
6967,1453.0,9.0
6968,1605.0,15.0
6969,1831.0,18.0
6970,1950.0,21.0
6971,1988.0,22.0
6972,2178.0,23.0
6973,2319.0,29.0
6974,2487.0,30.0
6975,2612.0,31.0
6976,2729.0,31.0
6977,2804.0,36.0
6978,2843.0,41.0
6979,2970.0,44.0
6980,2970.0,44.0
6981,2970.0,44.0
6982,2970.0,44.0
6983,2970.0,44.0
6984,2970.0,44.0
6985,2970.0,44.0
6986,2970.0,44.0
6987,2970.0,44.0
6988,2970.0,44.0
6989,2970.0,44.0
6990,2970.0,44.0
6991,2970.0,44.0
6992,2970.0,44.0
6993,2970.0,44.0
6994,2970.0,44.0
6995,2970.0,44.0
6996,2970.0,44.0
6997,2970.0,44.0
6998,2970.0,44.0
6999,2970.0,44.0
7000,2970.0,44.0
7001,2970.0,44.0
7002,2970.0,44.0
7003,2970.0,44.0
7004,2970.0,44.0
7005,2970.0,44.0
7006,2970.0,44.0
7007,2970.0,44.0
7008,2970.0,44.0
7009,2970.0,44.0
7010,0.0,0.0
7011,0.0,0.0
7012,2.0,0.0
7013,2.0,0.0
7014,2.0,0.0
7015,2.0,0.0
7016,9.0,2.0
7017,9.0,2.0
7018,9.0,2.0
7019,9.0,2.0
7020,9.0,2.0
7021,9.0,2.0
7022,9.0,2.0
7023,9.0,2.0
7024,9.0,2.0
7025,9.0,2.0
7026,9.0,2.0
7027,9.0,2.0
7028,9.0,2.0
7029,9.0,2.0
7030,9.0,2.0
7031,9.0,2.0
7032,9.0,2.0
7033,9.0,2.0
7034,9.0,2.0
7035,9.0,2.0
7036,9.0,2.0
7037,9.0,2.0
7038,9.0,2.0
7039,9.0,2.0
7040,9.0,2.0
7041,9.0,2.0
7042,9.0,2.0
7043,9.0,2.0
7044,9.0,2.0
7045,9.0,2.0
7046,9.0,2.0
7047,9.0,2.0
7048,9.0,2.0
7049,9.0,2.0
7050,9.0,2.0
7051,9.0,2.0
7052,9.0,2.0
7053,23.0,0.0
7054,26.0,0.0
7055,26.0,0.0
7056,39.0,0.0
7057,43.0,0.0
7058,57.0,0.0
7059,57.0,0.0
7060,59.0,0.0
7061,70.0,0.0
7062,70.0,0.0
7063,72.0,0.0
7064,82.0,0.0
7065,88.0,0.0
7066,88.0,0.0
7067,88.0,0.0
7068,88.0,0.0
7069,88.0,0.0
7070,88.0,0.0
7071,88.0,0.0
7072,88.0,0.0
7073,88.0,0.0
7074,88.0,0.0
7075,88.0,0.0
7076,88.0,0.0
7077,88.0,0.0
7078,88.0,0.0
7079,88.0,0.0
7080,88.0,0.0
7081,88.0,0.0
7082,88.0,0.0
7083,88.0,0.0
7084,88.0,0.0
7085,88.0,0.0
7086,88.0,0.0
7087,88.0,0.0
7088,88.0,0.0
7089,88.0,0.0
7090,88.0,0.0
7091,88.0,0.0
7092,88.0,0.0
7093,88.0,0.0
7094,88.0,0.0
7095,88.0,0.0
7096,2031.0,23.0
7097,2161.0,26.0
7098,2320.0,27.0
7099,2470.0,35.0
7100,2626.0,37.0
7101,2766.0,43.0
7102,2908.0,45.0
7103,3116.0,50.0
7104,3333.0,53.0
7105,3483.0,57.0
7106,3662.0,61.0
7107,3793.0,62.0
7108,3963.0,63.0
7109,3963.0,63.0
7110,3963.0,63.0
7111,3963.0,63.0
7112,3963.0,63.0
7113,3963.0,63.0
7114,3963.0,63.0
7115,3963.0,63.0
7116,3963.0,63.0
7117,3963.0,63.0
7118,3963.0,63.0
7119,3963.0,63.0
7120,3963.0,63.0
7121,3963.0,63.0
7122,3963.0,63.0
7123,3963.0,63.0
7124,3963.0,63.0
7125,3963.0,63.0
7126,3963.0,63.0
7127,3963.0,63.0
7128,3963.0,63.0
7129,3963.0,63.0
7130,3963.0,63.0
7131,3963.0,63.0
7132,3963.0,63.0
7133,3963.0,63.0
7134,3963.0,63.0
7135,3963.0,63.0
7136,3963.0,63.0
7137,3963.0,63.0
7138,3963.0,63.0
7139,13.0,0.0
7140,16.0,0.0
7141,16.0,0.0
7142,17.0,0.0
7143,17.0,0.0
7144,18.0,0.0
7145,19.0,0.0
7146,19.0,0.0
7147,19.0,0.0
7148,19.0,0.0
7149,19.0,0.0
7150,19.0,0.0
7151,19.0,0.0
7152,19.0,0.0
7153,19.0,0.0
7154,19.0,0.0
7155,19.0,0.0
7156,19.0,0.0
7157,19.0,0.0
7158,19.0,0.0
7159,19.0,0.0
7160,19.0,0.0
7161,19.0,0.0
7162,19.0,0.0
7163,19.0,0.0
7164,19.0,0.0
7165,19.0,0.0
7166,19.0,0.0
7167,19.0,0.0
7168,19.0,0.0
7169,19.0,0.0
7170,19.0,0.0
7171,19.0,0.0
7172,19.0,0.0
7173,19.0,0.0
7174,19.0,0.0
7175,19.0,0.0
7176,19.0,0.0
7177,19.0,0.0
7178,19.0,0.0
7179,19.0,0.0
7180,19.0,0.0
7181,19.0,0.0
7182,4.0,0.0
7183,11.0,0.0
7184,18.0,0.0
7185,18.0,1.0
7186,25.0,2.0
7187,28.0,2.0
7188,31.0,0.0
7189,36.0,3.0
7190,39.0,3.0
7191,41.0,3.0
7192,45.0,5.0
7193,47.0,5.0
7194,56.0,5.0
7195,56.0,5.0
7196,56.0,5.0
7197,56.0,5.0
7198,56.0,5.0
7199,56.0,5.0
7200,56.0,5.0
7201,56.0,5.0
7202,56.0,5.0
7203,56.0,5.0
7204,56.0,5.0
7205,56.0,5.0
7206,56.0,5.0
7207,56.0,5.0
7208,56.0,5.0
7209,56.0,5.0
7210,56.0,5.0
7211,56.0,5.0
7212,56.0,5.0
7213,56.0,5.0
7214,56.0,5.0
7215,56.0,5.0
7216,56.0,5.0
7217,56.0,5.0
7218,56.0,5.0
7219,56.0,5.0
7220,56.0,5.0
7221,56.0,5.0
7222,56.0,5.0
7223,56.0,5.0
7224,56.0,5.0
7225,134.0,0.0
7226,139.0,0.0
7227,149.0,0.0
7228,151.0,0.0
7229,156.0,0.0
7230,169.0,0.0
7231,188.0,0.0
7232,196.0,0.0
7233,202.0,0.0
7234,213.0,0.0
7235,227.0,0.0
7236,241.0,0.0
7237,293.0,0.0
7238,293.0,0.0
7239,293.0,0.0
7240,293.0,0.0
7241,293.0,0.0
7242,293.0,0.0
7243,293.0,0.0
7244,293.0,0.0
7245,293.0,0.0
7246,293.0,0.0
7247,293.0,0.0
7248,293.0,0.0
7249,293.0,0.0
7250,293.0,0.0
7251,293.0,0.0
7252,293.0,0.0
7253,293.0,0.0
7254,293.0,0.0
7255,293.0,0.0
7256,293.0,0.0
7257,293.0,0.0
7258,293.0,0.0
7259,293.0,0.0
7260,293.0,0.0
7261,293.0,0.0
7262,293.0,0.0
7263,293.0,0.0
7264,293.0,0.0
7265,293.0,0.0
7266,293.0,0.0
7267,293.0,0.0
7268,3.0,0.0
7269,3.0,0.0
7270,5.0,0.0
7271,5.0,0.0
7272,5.0,1.0
7273,6.0,1.0
7274,6.0,1.0
7275,6.0,1.0
7276,6.0,1.0
7277,6.0,1.0
7278,6.0,1.0
7279,6.0,1.0
7280,6.0,1.0
7281,6.0,1.0
7282,6.0,1.0
7283,6.0,1.0
7284,6.0,1.0
7285,6.0,1.0
7286,6.0,1.0
7287,6.0,1.0
7288,6.0,1.0
7289,6.0,1.0
7290,6.0,1.0
7291,6.0,1.0
7292,6.0,1.0
7293,6.0,1.0
7294,6.0,1.0
7295,6.0,1.0
7296,6.0,1.0
7297,6.0,1.0
7298,6.0,1.0
7299,6.0,1.0
7300,6.0,1.0
7301,6.0,1.0
7302,6.0,1.0
7303,6.0,1.0
7304,6.0,1.0
7305,6.0,1.0
7306,6.0,1.0
7307,6.0,1.0
7308,6.0,1.0
7309,6.0,1.0
7310,6.0,1.0
7311,81.0,2.0
7312,94.0,2.0
7313,102.0,2.0
7314,107.0,3.0
7315,128.0,3.0
7316,143.0,5.0
7317,161.0,6.0
7318,169.0,7.0
7319,186.0,7.0
7320,196.0,7.0
7321,227.0,7.0
7322,244.0,7.0
7323,268.0,7.0
7324,268.0,7.0
7325,268.0,7.0
7326,268.0,7.0
7327,268.0,7.0
7328,268.0,7.0
7329,268.0,7.0
7330,268.0,7.0
7331,268.0,7.0
7332,268.0,7.0
7333,268.0,7.0
7334,268.0,7.0
7335,268.0,7.0
7336,268.0,7.0
7337,268.0,7.0
7338,268.0,7.0
7339,268.0,7.0
7340,268.0,7.0
7341,268.0,7.0
7342,268.0,7.0
7343,268.0,7.0
7344,268.0,7.0
7345,268.0,7.0
7346,268.0,7.0
7347,268.0,7.0
7348,268.0,7.0
7349,268.0,7.0
7350,268.0,7.0
7351,268.0,7.0
7352,268.0,7.0
7353,268.0,7.0
7354,475.0,6.0
7355,585.0,8.0
7356,717.0,12.0
7357,848.0,16.0
7358,993.0,20.0
7359,1094.0,28.0
7360,1215.0,29.0
7361,1378.0,37.0
7362,1510.0,50.0
7363,1688.0,60.0
7364,1890.0,79.0
7365,2143.0,94.0
7366,2439.0,125.0
7367,2439.0,125.0
7368,2439.0,125.0
7369,2439.0,125.0
7370,2439.0,125.0
7371,2439.0,125.0
7372,2439.0,125.0
7373,2439.0,125.0
7374,2439.0,125.0
7375,2439.0,125.0
7376,2439.0,125.0
7377,2439.0,125.0
7378,2439.0,125.0
7379,2439.0,125.0
7380,2439.0,125.0
7381,2439.0,125.0
7382,2439.0,125.0
7383,2439.0,125.0
7384,2439.0,125.0
7385,2439.0,125.0
7386,2439.0,125.0
7387,2439.0,125.0
7388,2439.0,125.0
7389,2439.0,125.0
7390,2439.0,125.0
7391,2439.0,125.0
7392,2439.0,125.0
7393,2439.0,125.0
7394,2439.0,125.0
7395,2439.0,125.0
7396,2439.0,125.0
7397,177.0,1.0
7398,199.0,2.0
7399,231.0,2.0
7400,263.0,2.0
7401,298.0,2.0
7402,353.0,4.0
7403,423.0,5.0
7404,505.0,6.0
7405,591.0,8.0
7406,752.0,12.0
7407,864.0,15.0
7408,965.0,19.0
7409,1056.0,22.0
7410,1056.0,22.0
7411,1056.0,22.0
7412,1056.0,22.0
7413,1056.0,22.0
7414,1056.0,22.0
7415,1056.0,22.0
7416,1056.0,22.0
7417,1056.0,22.0
7418,1056.0,22.0
7419,1056.0,22.0
7420,1056.0,22.0
7421,1056.0,22.0
7422,1056.0,22.0
7423,1056.0,22.0
7424,1056.0,22.0
7425,1056.0,22.0
7426,1056.0,22.0
7427,1056.0,22.0
7428,1056.0,22.0
7429,1056.0,22.0
7430,1056.0,22.0
7431,1056.0,22.0
7432,1056.0,22.0
7433,1056.0,22.0
7434,1056.0,22.0
7435,1056.0,22.0
7436,1056.0,22.0
7437,1056.0,22.0
7438,1056.0,22.0
7439,1056.0,22.0
7440,33.0,0.0
7441,42.0,0.0
7442,42.0,0.0
7443,46.0,1.0
7444,49.0,1.0
7445,52.0,1.0
7446,55.0,1.0
7447,60.0,1.0
7448,64.0,1.0
7449,66.0,1.0
7450,73.0,1.0
7451,77.0,1.0
7452,79.0,1.0
7453,79.0,1.0
7454,79.0,1.0
7455,79.0,1.0
7456,79.0,1.0
7457,79.0,1.0
7458,79.0,1.0
7459,79.0,1.0
7460,79.0,1.0
7461,79.0,1.0
7462,79.0,1.0
7463,79.0,1.0
7464,79.0,1.0
7465,79.0,1.0
7466,79.0,1.0
7467,79.0,1.0
7468,79.0,1.0
7469,79.0,1.0
7470,79.0,1.0
7471,79.0,1.0
7472,79.0,1.0
7473,79.0,1.0
7474,79.0,1.0
7475,79.0,1.0
7476,79.0,1.0
7477,79.0,1.0
7478,79.0,1.0
7479,79.0,1.0
7480,79.0,1.0
7481,79.0,1.0
7482,79.0,1.0
7483,11.0,0.0
7484,11.0,0.0
7485,12.0,0.0
7486,12.0,0.0
7487,12.0,0.0
7488,12.0,0.0
7489,14.0,0.0
7490,14.0,0.0
7491,14.0,0.0
7492,14.0,0.0
7493,14.0,0.0
7494,15.0,0.0
7495,15.0,0.0
7496,15.0,0.0
7497,15.0,0.0
7498,15.0,0.0
7499,15.0,0.0
7500,15.0,0.0
7501,15.0,0.0
7502,15.0,0.0
7503,15.0,0.0
7504,15.0,0.0
7505,15.0,0.0
7506,15.0,0.0
7507,15.0,0.0
7508,15.0,0.0
7509,15.0,0.0
7510,15.0,0.0
7511,15.0,0.0
7512,15.0,0.0
7513,15.0,0.0
7514,15.0,0.0
7515,15.0,0.0
7516,15.0,0.0
7517,15.0,0.0
7518,15.0,0.0
7519,15.0,0.0
7520,15.0,0.0
7521,15.0,0.0
7522,15.0,0.0
7523,15.0,0.0
7524,15.0,0.0
7525,15.0,0.0
7526,69.0,1.0
7527,82.0,1.0
7528,84.0,1.0
7529,85.0,1.0
7530,91.0,1.0
7531,109.0,2.0
7532,123.0,2.0
7533,144.0,2.0
7534,174.0,2.0
7535,201.0,2.0
7536,214.0,2.0
7537,233.0,2.0
7538,241.0,2.0
7539,241.0,2.0
7540,241.0,2.0
7541,241.0,2.0
7542,241.0,2.0
7543,241.0,2.0
7544,241.0,2.0
7545,241.0,2.0
7546,241.0,2.0
7547,241.0,2.0
7548,241.0,2.0
7549,241.0,2.0
7550,241.0,2.0
7551,241.0,2.0
7552,241.0,2.0
7553,241.0,2.0
7554,241.0,2.0
7555,241.0,2.0
7556,241.0,2.0
7557,241.0,2.0
7558,241.0,2.0
7559,241.0,2.0
7560,241.0,2.0
7561,241.0,2.0
7562,241.0,2.0
7563,241.0,2.0
7564,241.0,2.0
7565,241.0,2.0
7566,241.0,2.0
7567,241.0,2.0
7568,241.0,2.0
7569,275.0,11.0
7570,345.0,23.0
7571,402.0,25.0
7572,479.0,26.0
7573,556.0,33.0
7574,617.0,36.0
7575,654.0,39.0
7576,708.0,44.0
7577,791.0,48.0
7578,919.0,2.0
7579,1021.0,70.0
7580,1120.0,80.0
7581,1184.0,90.0
7582,1184.0,90.0
7583,1184.0,90.0
7584,1184.0,90.0
7585,1184.0,90.0
7586,1184.0,90.0
7587,1184.0,90.0
7588,1184.0,90.0
7589,1184.0,90.0
7590,1184.0,90.0
7591,1184.0,90.0
7592,1184.0,90.0
7593,1184.0,90.0
7594,1184.0,90.0
7595,1184.0,90.0
7596,1184.0,90.0
7597,1184.0,90.0
7598,1184.0,90.0
7599,1184.0,90.0
7600,1184.0,90.0
7601,1184.0,90.0
7602,1184.0,90.0
7603,1184.0,90.0
7604,1184.0,90.0
7605,1184.0,90.0
7606,1184.0,90.0
7607,1184.0,90.0
7608,1184.0,90.0
7609,1184.0,90.0
7610,1184.0,90.0
7611,1184.0,90.0
7612,7.0,0.0
7613,7.0,0.0
7614,8.0,0.0
7615,8.0,0.0
7616,8.0,0.0
7617,8.0,0.0
7618,10.0,0.0
7619,10.0,0.0
7620,10.0,0.0
7621,10.0,0.0
7622,10.0,0.0
7623,10.0,0.0
7624,10.0,0.0
7625,10.0,0.0
7626,10.0,0.0
7627,10.0,0.0
7628,10.0,0.0
7629,10.0,0.0
7630,10.0,0.0
7631,10.0,0.0
7632,10.0,0.0
7633,10.0,0.0
7634,10.0,0.0
7635,10.0,0.0
7636,10.0,0.0
7637,10.0,0.0
7638,10.0,0.0
7639,10.0,0.0
7640,10.0,0.0
7641,10.0,0.0
7642,10.0,0.0
7643,10.0,0.0
7644,10.0,0.0
7645,10.0,0.0
7646,10.0,0.0
7647,10.0,0.0
7648,10.0,0.0
7649,10.0,0.0
7650,10.0,0.0
7651,10.0,0.0
7652,10.0,0.0
7653,10.0,0.0
7654,10.0,0.0
7655,8.0,0.0
7656,8.0,0.0
7657,8.0,0.0
7658,11.0,0.0
7659,11.0,0.0
7660,11.0,0.0
7661,14.0,0.0
7662,14.0,0.0
7663,14.0,0.0
7664,14.0,0.0
7665,16.0,0.0
7666,16.0,0.0
7667,16.0,0.0
7668,16.0,0.0
7669,16.0,0.0
7670,16.0,0.0
7671,16.0,0.0
7672,16.0,0.0
7673,16.0,0.0
7674,16.0,0.0
7675,16.0,0.0
7676,16.0,0.0
7677,16.0,0.0
7678,16.0,0.0
7679,16.0,0.0
7680,16.0,0.0
7681,16.0,0.0
7682,16.0,0.0
7683,16.0,0.0
7684,16.0,0.0
7685,16.0,0.0
7686,16.0,0.0
7687,16.0,0.0
7688,16.0,0.0
7689,16.0,0.0
7690,16.0,0.0
7691,16.0,0.0
7692,16.0,0.0
7693,16.0,0.0
7694,16.0,0.0
7695,16.0,0.0
7696,16.0,0.0
7697,16.0,0.0
7698,3.0,0.0
7699,4.0,0.0
7700,5.0,0.0
7701,5.0,0.0
7702,5.0,0.0
7703,5.0,0.0
7704,5.0,0.0
7705,6.0,0.0
7706,6.0,0.0
7707,9.0,0.0
7708,9.0,0.0
7709,9.0,0.0
7710,9.0,0.0
7711,9.0,0.0
7712,9.0,0.0
7713,9.0,0.0
7714,9.0,0.0
7715,9.0,0.0
7716,9.0,0.0
7717,9.0,0.0
7718,9.0,0.0
7719,9.0,0.0
7720,9.0,0.0
7721,9.0,0.0
7722,9.0,0.0
7723,9.0,0.0
7724,9.0,0.0
7725,9.0,0.0
7726,9.0,0.0
7727,9.0,0.0
7728,9.0,0.0
7729,9.0,0.0
7730,9.0,0.0
7731,9.0,0.0
7732,9.0,0.0
7733,9.0,0.0
7734,9.0,0.0
7735,9.0,0.0
7736,9.0,0.0
7737,9.0,0.0
7738,9.0,0.0
7739,9.0,0.0
7740,9.0,0.0
7741,7431.0,0.0
7742,33.0,0.0
7743,9762.0,0.0
7744,10866.0,0.0
7745,11.0,0.0
7746,55.0,0.0
7747,13614.0,1.0
7748,14697.0,1.0
7749,11.0,1.0
7750,23.0,4.0
7751,64.0,0.0
7752,18803.0,1.0
7753,40.0,6.0
7754,40.0,6.0
7755,40.0,6.0
7756,40.0,6.0
7757,40.0,6.0
7758,40.0,6.0
7759,40.0,6.0
7760,40.0,6.0
7761,40.0,6.0
7762,40.0,6.0
7763,40.0,6.0
7764,40.0,6.0
7765,40.0,6.0
7766,40.0,6.0
7767,40.0,6.0
7768,40.0,6.0
7769,40.0,6.0
7770,40.0,6.0
7771,40.0,6.0
7772,40.0,6.0
7773,40.0,6.0
7774,40.0,6.0
7775,40.0,6.0
7776,40.0,6.0
7777,40.0,6.0
7778,40.0,6.0
7779,40.0,6.0
7780,40.0,6.0
7781,40.0,6.0
7782,40.0,6.0
7783,40.0,6.0
7784,7431.0,0.0
7785,33.0,0.0
7786,9762.0,0.0
7787,10866.0,0.0
7788,11.0,0.0
7789,55.0,0.0
7790,13614.0,1.0
7791,14697.0,1.0
7792,11.0,1.0
7793,23.0,4.0
7794,64.0,0.0
7795,18803.0,1.0
7796,40.0,6.0
7797,40.0,6.0
7798,40.0,6.0
7799,40.0,6.0
7800,40.0,6.0
7801,40.0,6.0
7802,40.0,6.0
7803,40.0,6.0
7804,40.0,6.0
7805,40.0,6.0
7806,40.0,6.0
7807,40.0,6.0
7808,40.0,6.0
7809,40.0,6.0
7810,40.0,6.0
7811,40.0,6.0
7812,40.0,6.0
7813,40.0,6.0
7814,40.0,6.0
7815,40.0,6.0
7816,40.0,6.0
7817,40.0,6.0
7818,40.0,6.0
7819,40.0,6.0
7820,40.0,6.0
7821,40.0,6.0
7822,40.0,6.0
7823,40.0,6.0
7824,40.0,6.0
7825,40.0,6.0
7826,40.0,6.0
7827,7431.0,0.0
7828,33.0,0.0
7829,9762.0,0.0
7830,10866.0,0.0
7831,11.0,0.0
7832,55.0,0.0
7833,13614.0,1.0
7834,14697.0,1.0
7835,11.0,1.0
7836,23.0,4.0
7837,64.0,0.0
7838,18803.0,1.0
7839,40.0,6.0
7840,40.0,6.0
7841,40.0,6.0
7842,40.0,6.0
7843,40.0,6.0
